actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT04M55.00S,2023-05-12T00:01:17.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202699,6.356767411300922,47.30392156862745,1610612755,9,15,2023-05-12T00:01:21Z,890000,False,13.0,7.0,1,left,T. Harris driving DUNK (2 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,1.53,Made,,,,,,,,,2.0,T. Maxey,1630178.0,1.0,,,,
92,PT04M41.00S,2023-05-12T00:01:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,81.52102496714849,51.22549019607843,1610612738,9,15,2023-05-12T00:01:35Z,910000,False,6.0,121.0,1,right,MISS J. Brown 12' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,12.14,Missed,,,,,,,,,,,,,,,,
93,PT04M39.00S,2023-05-12T00:01:33.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,9,15,2023-05-12T00:01:35Z,920000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,
94,PT04M34.00S,2023-05-12T00:01:38.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,20.942838370565042,5.392156862745097,1610612755,9,15,2023-05-12T00:01:45Z,930000,False,223.0,144.0,1,left,MISS D. Melton 26' running 3PT,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,26.57,Missed,,,,,,,,,,,,,,,,
95,PT04M31.00S,2023-05-12T00:01:42.1Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,9,15,2023-05-12T00:01:42Z,940000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,
96,PT04M29.00S,2023-05-12T00:01:44.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,3.5972404730617598,96.81372549019608,1610612755,12,15,2023-05-12T00:01:47Z,950000,False,-234.0,-19.0,1,left,T. Maxey 3PT  (5 PTS) (T. Harris 1 AST),"[1630178, 202699]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,23.48,Made,,,,,,,,,5.0,T. Harris,202699.0,1.0,,,,
98,PT04M29.00S,2023-05-12T00:01:51.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,12,15,2023-05-12T00:01:51Z,970000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M10.00S,2023-05-12T00:05:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,93.2161629434954,39.70588235294118,1610612738,12,15,2023-05-12T00:06:13Z,980000,False,-51.0,11.0,1,right,MISS J. Tatum driving floating Shot - blocked,"[1628369, 1629001]",1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,5.27,Missed,,,,,,,,,,,,,,,Melton,1629001.0
100,PT04M10.00S,2023-05-12T00:05:42.5Z,1,REGULAR,block,,[],1629001,,,1610612738,12,15,2023-05-12T00:05:45Z,990000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M07.00S,2023-05-12T00:05:45.5Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,12,15,2023-05-12T00:05:49Z,1000000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,99.0,3.0,2.0,1.0,,,,,,,,,,,,
102,PT04M07.00S,2023-05-12T00:05:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,92.16491458607096,48.529411764705884,1610612738,12,15,2023-05-12T00:06:52Z,1010000,False,-7.0,21.0,1,right,MISS J. Tatum putback Layup,[1628369],1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,2.24,Missed,,,,,,,,,,,,,,,,
103,PT04M05.00S,2023-05-12T00:05:48.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,12,15,2023-05-12T00:05:53Z,1020000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,
104,PT04M04.00S,2023-05-12T00:05:49.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,9.773324572930349,49.26470588235294,1610612755,12,15,2023-05-12T00:07:20Z,1030000,False,4.0,39.0,1,left,MISS T. Harris running alley-oop Layup,[202699],1610612755.0,PHI,running alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,3.96,Missed,,,,,,,,,,,,,,,,
105,PT04M01.00S,2023-05-12T00:05:52.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,12,15,2023-05-12T00:06:39Z,1040000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,
106,PT03M59.00S,2023-05-12T00:05:55.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,69.95729303547964,77.45098039215686,1610612738,12,18,2023-05-12T00:06:01Z,1050000,False,137.0,230.0,1,right,M. Brogdon 26' 3PT running pullup (3 PTS) (J. Brown 2 AST),"[1627763, 1627759]",1610612738.0,BOS,running pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,26.78,Made,,,,,,,,,3.0,J. Brown,1627759.0,2.0,,,,
108,PT03M41.00S,2023-05-12T00:06:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.48160315374507,47.549019607843135,1610612755,12,18,2023-05-12T00:06:16Z,1070000,False,12.0,55.0,1,left,MISS J. Harden step back Shot,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,5.67,Missed,,,,,,,,,,,,,,,,
109,PT03M41.00S,2023-05-12T00:06:11.7Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,12,18,2023-05-12T00:06:16Z,1080000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,
110,PT03M33.00S,2023-05-12T00:06:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,95.05584756898817,46.32352941176471,1610612738,12,18,2023-05-12T00:06:26Z,1090000,False,-18.0,-6.0,1,right,MISS J. Tatum running finger roll Layup,[1628369],1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,1.94,Missed,,,,,,,,,,,,,,,,
111,PT03M31.00S,2023-05-12T00:06:21.7Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,12,18,2023-05-12T00:06:26Z,1100000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,
112,PT03M22.00S,2023-05-12T00:06:33.9Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,12,18,2023-05-12T00:06:47Z,1110000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,,
114,PT03M22.00S,2023-05-12T00:06:59.5Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,13,18,2023-05-12T00:06:59Z,1130000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
115,PT03M22.00S,2023-05-12T00:07:02.2Z,1,REGULAR,substitution,out,[],201935,,,1610612755,13,18,2023-05-12T00:07:12Z,1140000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M22.00S,2023-05-12T00:07:02.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612755,13,18,2023-05-12T00:07:12Z,1150000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M22.00S,2023-05-12T00:07:02.2Z,1,REGULAR,substitution,in,[],1627863,,,1610612755,13,18,2023-05-12T00:07:12Z,1160000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M22.00S,2023-05-12T00:07:02.2Z,1,REGULAR,substitution,in,[],203935,,,1610612755,13,18,2023-05-12T00:07:12Z,1170000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M22.00S,2023-05-12T00:07:24.1Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,14,18,2023-05-12T00:07:24Z,1180000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
120,PT03M13.00S,2023-05-12T00:07:35.8Z,1,REGULAR,3pt,Jump Shot,[],1627763,68.64323258869908,25.980392156862735,1610612738,14,21,2023-05-12T00:07:41Z,1190000,False,-120.0,242.0,1,right,M. Brogdon 27' 3PT pullup (6 PTS) (A. Horford 1 AST),"[1627763, 201143]",1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,27.04,Made,,,,,,,,,6.0,A. Horford,201143.0,1.0,,,,
122,PT02M54.00S,2023-05-12T00:07:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.48423127463863,78.92156862745098,1610612755,17,21,2023-05-12T00:07:58Z,1210000,False,-145.0,225.0,1,left,T. Maxey 26' 3PT pullup (8 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,26.72,Made,,,,,,,,,8.0,,,,,,,
123,PT02M36.00S,2023-05-12T00:08:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,90.71944809461235,57.84313725490196,1610612738,17,21,2023-05-12T00:08:19Z,1220000,False,39.0,35.0,1,right,MISS A. Horford driving finger roll Layup - blocked,"[201143, 203954]",1610612738.0,BOS,driving finger roll,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,5.24,Missed,,,,,,,,,,,,,,,Embiid,203954.0
124,PT02M36.00S,2023-05-12T00:08:12.5Z,1,REGULAR,block,,[],203954,,,1610612738,17,21,2023-05-12T00:08:15Z,1230000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M33.00S,2023-05-12T00:08:15.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,17,21,2023-05-12T00:08:19Z,1240000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,
126,PT02M26.00S,2023-05-12T00:08:22.2Z,1,REGULAR,3pt,Jump Shot,[],1627863,4.385676741130098,95.83333333333333,1610612755,17,21,2023-05-12T00:08:27Z,1250000,False,-229.0,-11.0,1,left,MISS D. House Jr. step back 3PT,[1627863],1610612755.0,PHI,step back,,,House Jr.,D. House Jr.,,,,,Left Corner 3,24+ Left,,,22.95,Missed,,,,,,,,,,,,,,,,
127,PT02M23.00S,2023-05-12T00:08:25.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,17,21,2023-05-12T00:08:27Z,1260000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,126.0,4.0,4.0,0.0,,,,,,,,,,,,
130,PT02M18.00S,2023-05-12T00:08:49.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1627763,92.82194480946123,43.38235294117647,1610612738,17,23,2023-05-12T00:10:09Z,1290000,False,-33.0,15.0,1,right,M. Brogdon running finger roll Layup (8 PTS),[1627763],1610612738.0,BOS,running finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,3.63,Made,,,,,,,,,8.0,,,,,,,
131,PT02M18.00S,2023-05-12T00:09:01.3Z,1,REGULAR,violation,defensive goaltending,[],203954,,,1610612738,17,23,2023-05-12T00:09:36Z,1300000,False,,,0,,J. Embiid defensive goaltending VIOLATION,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,
132,PT02M01.00S,2023-05-12T00:09:12.9Z,1,REGULAR,3pt,Jump Shot,[],1627863,7.539421813403408,2.6960784313725554,1610612755,20,23,2023-05-12T00:09:18Z,1310000,False,237.0,18.0,1,left,D. House Jr. 3PT  (3 PTS) (T. Harris 2 AST),"[1627863, 202699]",1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Right Corner 3,24+ Right,,,23.72,Made,,,,,,,,,3.0,T. Harris,202699.0,2.0,,,,
134,PT01M43.00S,2023-05-12T00:09:30.8Z,1,REGULAR,2pt,Jump Shot,[],201143,92.69053876478318,75.98039215686275,1610612738,20,23,2023-05-12T00:09:39Z,1330000,False,130.0,16.0,1,right,MISS A. Horford 13' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,13.09,Missed,,,,,,,,,,,,,,,,
135,PT01M40.00S,2023-05-12T00:09:33.6Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612755,20,23,2023-05-12T00:09:33Z,1340000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,8-16 Right,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,
136,PT01M31.00S,2023-05-12T00:09:42.4Z,1,REGULAR,3pt,Jump Shot,[],202699,22.913929040735866,87.25490196078431,1610612755,20,23,2023-05-12T00:09:46Z,1350000,False,-186.0,163.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,24.75,Missed,,,,,,,,,,,,,,,,
137,PT01M29.00S,2023-05-12T00:09:44.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,20,23,2023-05-12T00:09:46Z,1360000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,136.0,4.0,3.0,1.0,,,,,,,,,,,,
138,PT01M19.00S,2023-05-12T00:09:55.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.32917214191853,29.65686274509804,1610612738,20,26,2023-05-12T00:09:58Z,1370000,False,-102.0,255.0,1,right,D. White 27' 3PT  (3 PTS) (J. Tatum 4 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,27.42,Made,,,,,,,,,3.0,J. Tatum,1628369.0,4.0,,,,
140,PT00M57.00S,2023-05-12T00:10:20.8Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,20,26,2023-05-12T00:10:29Z,1390000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2714.0,,,,,,,,2.0,0.0,Embiid,203954.0,,,,,,,,
142,PT00M57.00S,2023-05-12T00:10:55.2Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,21,26,2023-05-12T00:10:55Z,1410000,False,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
143,PT00M57.00S,2023-05-12T00:10:57.8Z,1,REGULAR,substitution,out,[],201143,,,1610612755,21,26,2023-05-12T00:11:02Z,1420000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M57.00S,2023-05-12T00:10:57.8Z,1,REGULAR,substitution,in,[],1629057,,,1610612755,21,26,2023-05-12T00:11:02Z,1430000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M57.00S,2023-05-12T00:11:17.9Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,22,26,2023-05-12T00:11:17Z,1440000,False,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
146,PT00M40.30S,2023-05-12T00:11:35.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,70.74572930354796,20.588235294117652,1610612738,22,26,2023-05-12T00:11:39Z,1450000,False,-147.0,222.0,1,right,MISS D. White 26' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,26.67,Missed,,,,,,,,,,,,,,,,
147,PT00M37.80S,2023-05-12T00:11:38.1Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612755,22,26,2023-05-12T00:11:39Z,1460000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Left Center,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,
148,PT00M32.20S,2023-05-12T00:11:43.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,32.769382391590014,72.30392156862744,1610612755,22,26,2023-05-12T00:11:53Z,1470000,False,-112.0,256.0,1,left,MISS T. Maxey 27' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,27.88,Missed,,,,,,,,,,,,,,,,
149,PT00M28.90S,2023-05-12T00:11:47.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,22,26,2023-05-12T00:11:53Z,1480000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,
150,PT00M06.60S,2023-05-12T00:12:09.4Z,1,REGULAR,3pt,Jump Shot,[],1627763,88.48554533508542,0.9803921568627345,1610612738,22,29,2023-05-12T00:12:13Z,1490000,False,-245.0,56.0,1,right,M. Brogdon 25' 3PT  (11 PTS) (D. White 1 AST),"[1627763, 1628401]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,25.13,Made,,,,,,,,,11.0,D. White,1628401.0,1.0,,,,
152,PT00M00.10S,2023-05-12T00:12:56.0Z,1,REGULAR,3pt,Jump Shot,[],203954,32.90078843626807,50.0,1610612755,22,29,2023-05-12T00:13:04Z,1510000,False,0.0,257.0,1,left,MISS J. Embiid 25' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,25.68,Missed,,,,,,,,,,,,,,,,
153,PT00M00.10S,2023-05-12T00:12:56.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,22,29,2023-05-12T00:13:04Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,152.0,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-05-12T00:13:01.4Z,1,REGULAR,period,end,[],0,,,1610612755,22,29,2023-05-12T00:13:01Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,22,29,2023-05-12T00:16:15Z,1540000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,out,['startperiod'],202699,,,1610612755,22,29,2023-05-12T00:16:15Z,1550000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,22,29,2023-05-12T00:16:15Z,1560000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612755,22,29,2023-05-12T00:16:15Z,1570000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,22,29,2023-05-12T00:16:15Z,1580000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612755,22,29,2023-05-12T00:16:15Z,1590000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,22,29,2023-05-12T00:16:15Z,1600000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-05-12T00:14:00.7Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612755,22,29,2023-05-12T00:16:15Z,1610000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-05-12T00:16:33.8Z,2,REGULAR,period,start,[],0,,,1610612738,22,29,2023-05-12T00:16:33Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M46.00S,2023-05-12T00:16:46.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,65.88370565045992,63.970588235294116,1610612738,22,32,2023-05-12T00:16:55Z,1630000,False,70.0,268.0,1,right,J. Brown 27' 3PT  (7 PTS) (M. Brogdon 1 AST),"[1627759, 1627763]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,27.72,Made,,,,,,,,,7.0,M. Brogdon,1627763.0,1.0,,,,
166,PT11M26.00S,2023-05-12T00:17:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,16.343626806833115,53.18627450980392,1610612755,24,32,2023-05-12T00:17:10Z,1650000,False,-16.0,101.0,1,left,J. Harden 10' step back Jump Shot (2 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,10.23,Made,,,,,,,,,2.0,,,,,,,
167,PT11M07.00S,2023-05-12T00:17:25.7Z,2,REGULAR,3pt,Jump Shot,[],1628401,66.67214191852825,72.54901960784314,1610612738,24,35,2023-05-12T00:17:29Z,1660000,False,113.0,261.0,1,right,D. White 28' 3PT  (6 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,28.41,Made,,,,,,,,,6.0,J. Brown,1627759.0,3.0,,,,
169,PT10M49.00S,2023-05-12T00:17:44.0Z,2,REGULAR,turnover,lost ball,[],1630194,,,1610612755,24,35,2023-05-12T00:17:47Z,1680000,False,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 203935]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Smart,203935.0,,
170,PT10M49.00S,2023-05-12T00:17:44.0Z,2,REGULAR,steal,,[],203935,,,1610612738,24,35,2023-05-12T00:17:46Z,1690000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT10M37.00S,2023-05-12T00:17:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,94.26741130091985,54.411764705882355,1610612738,24,37,2023-05-12T00:17:59Z,1700000,False,22.0,1.0,1,right,J. Brown driving Layup (9 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,2.21,Made,,,,,,,,,9.0,,,,,,,
172,PT10M23.00S,2023-05-12T00:18:09.4Z,2,REGULAR,3pt,Jump Shot,[],201935,32.90078843626807,41.42156862745098,1610612755,24,37,2023-05-12T00:18:13Z,1710000,False,43.0,257.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,26.04,Missed,,,,,,,,,,,,,,,,
